,term,spearman,p_value
648,bathroom,-0.105936572428,0.000873946755022
649,battered,0.0880236738834,0.00572640226425
650,battery,0.0853084431021,0.00741733906822
651,battle,0.346950025872,3.25542723658e-29
652,battles,0.26264173515,5.48734828862e-17
653,bay,0.0932158986844,0.00342550243812
654,beach,0.0788659305712,0.0133371158414
655,beads,0.0164568400418,0.60612706769
656,beam,0.101546969444,0.00142468215418
657,beamed,0.00146117585295,0.963487942976
658,beaming,-4.06443804959e-05,0.998984018891
659,beams,0.103134396799,0.00119642897805
660,beans,0.0697870973651,0.0285952081753
661,bear,0.106218043829,0.000846455050459
662,beard,0.0507663147388,0.111501777875
663,bearded,0.15588929162,8.92772091715e-07
664,bearer,-3.42216163432e-05,0.999144567637
665,bearing,0.075374125045,0.0180420910818
666,bearings,0.0582335565972,0.0678588348569
667,bears,0.0557357475858,0.0805509422751
668,beast,0.190971868472,1.55458583459e-09
669,beasts,0.315947593718,3.00122581915e-24
670,beat,0.0242072573342,0.448152939908
671,beaten,0.150550009383,2.09924534891e-06
672,beating,0.108670256164,0.000638671342959
673,beats,-0.0234876879766,0.46176416398
674,beauties,0.0808142603514,0.0112136046774
675,beautiful,0.0911718720923,0.00420608185536
676,beautifully,0.0262387204128,0.410979090517
677,beauty,0.121959665142,0.000125468628448
678,became,0.151565318017,1.78823455972e-06
679,beckoned,0.00649921060503,0.83865414745
680,beckoning,0.0719249140505,0.0240548984647
681,become,0.197919106923,3.78515160992e-10
682,becomes,0.127861349234,5.76385125745e-05
683,becoming,0.113778815953,0.000348645772673
684,bed,-0.194537782874,7.57740341877e-10
685,bedroom,-0.23782115173,4.04959854676e-14
686,bedrooms,-0.0968692340719,0.0023504062915
687,beds,0.0540324101753,0.0902626826673
688,bedside,-0.0817301079358,0.0103233381514
689,bee,0.0466172308841,0.143943789959
690,beef,0.00750449719704,0.814122603711
691,beer,-0.100358571836,0.00162109159864
692,bees,0.164517829211,2.10788576275e-07
693,befallen,0.0282083039149,0.376744209779
694,beforehand,0.0142403986374,0.655482626684
695,beg,-0.0855512585081,0.00724970130813
696,began,0.0904911699067,0.00449978299064
697,beggar,-0.00602031801193,0.85039718975
698,begged,0.00653971300225,0.837662583228
699,begging,0.0405667992061,0.203573340589
700,begin,0.108787452381,0.000630040605423
701,beginning,0.147326816174,3.46837909004e-06
702,begins,0.0984806675967,0.0019826966093
703,begun,0.177917161863,1.92247967318e-08
704,behalf,-0.0121158715079,0.704249125368
705,behave,0.132464077091,3.06832294543e-05
706,behaved,0.0725283627946,0.0228920764583
707,behaviour,0.088431920022,0.00550466074612
708,beheld,0.079598244996,0.0125005600987
709,behind,0.057453685126,0.071632128143
710,behold,0.0770594990861,0.015615284235
711,beings,0.32694416773,6.04539687501e-26
712,belief,0.0435442410093,0.17230313623
713,believe,-0.110824236996,0.000496319531375
714,believed,0.0415968425438,0.192319612449
715,believes,0.0359436675389,0.259979473308
716,believing,0.0477985095001,0.134047197741
717,bell,-0.211094414024,2.24899745393e-11
718,bellowed,0.121705089285,0.000129650398064
719,bells,0.128560811019,5.24430966264e-05
720,belly,0.168010994471,1.14963916571e-07
721,belong,0.0673521716342,0.034646267843
722,belonged,-0.0213861449103,0.502806103768
723,belonging,-0.0514024609876,0.107082102807
724,belongings,0.00189386115284,0.952687160374
725,belongs,0.0080375683773,0.801186178348
726,beloved,0.129298763208,4.74437580785e-05
727,belt,0.238915342364,3.07290707694e-14
728,bench,-0.0266617483795,0.4034746182
729,benches,0.104092372684,0.00107552634082
730,bend,0.056062466215,0.0787886811634
731,bending,0.00800254964203,0.802034376612
732,beneath,0.156262146198,8.40113725502e-07
733,benefit,0.0941227097153,0.00312340741291
734,benefits,0.092250725546,0.00377601021616
735,benevolence,0.0220282205888,0.490066083374
736,benevolent,0.0367823619759,0.249016660472
737,bent,0.0501711831517,0.115765447206
738,beset,0.070377109937,0.0272738926898
739,beside,0.078028070058,0.0143545141302
740,besides,-0.0704654696025,0.0270806138783
741,best,0.056563923906,0.0761449527784
742,bestow,0.00582805840588,0.855121125093
743,bestowed,0.0382254454667,0.230917367512
744,bet,-0.0577355113324,0.0702492138708
745,betray,0.0122723682256,0.700612115459
746,betrayed,0.0354629727547,0.266411017088
747,betraying,0.000893104848811,0.977678102393
748,better,0.0315285676575,0.323152137551
749,beware,0.0360424038253,0.258671810793
750,bewildered,-0.0170661538469,0.5928553789
751,bewildering,0.0508368145965,0.111005004179
752,bewilderment,0.00683038422974,0.830554124546
753,beyond,0.208883874452,3.6598947684e-11
754,bible,0.0310446430986,0.33063825908
755,bid,0.0266931391849,0.402921033679
756,bidding,0.0517939584542,0.104431783798
757,big,-0.0557277415485,0.0805945233816
758,bigger,0.0966210069402,0.00241229293436
759,biggest,0.0497580241126,0.118799931531
760,bill,-0.180575087255,1.16909358988e-08
761,bills,-0.207347514257,5.11769587665e-11
762,bind,0.117254541176,0.000227646873056
763,binding,0.18980048645,1.96264551368e-09
764,bird,0.162750919666,2.85056887012e-07
765,birds,0.173982764532,3.95989294859e-08
766,birth,0.209880656761,2.94033733822e-11
767,birthday,0.0421997377872,0.185948245652
768,bis,0.00557384068099,0.861375350535
769,bishop,0.0475516362788,0.136070796821
770,bit,-0.089570292334,0.00492663015109
771,bitch,0.0156741038162,0.623368002259
772,bite,0.0547847763065,0.0858628529977
773,biting,0.0696213359112,0.0289761890279
774,bits,0.0919906917687,0.00387585203913
775,bitten,0.0608055911433,0.0565546608585
776,bitter,0.0709955954052,0.0259456219735
777,bitterly,0.0465507983916,0.144516538213
778,bitterness,0.0516465500421,0.105423522302
779,black,0.0466326784549,0.143810857967
780,blackened,0.0740058080233,0.0202488247307
781,blackness,0.158923324638,5.42123679395e-07
782,blade,0.0615421586674,0.0536219825871
783,blades,0.14186516067,7.92904337957e-06
784,blame,-0.0436245217499,0.171512694981
785,blamed,0.00917148952486,0.773852959754
786,bland,-0.0237204505009,0.45733623686
787,blank,0.0518321633594,0.104175958666
788,blanket,0.0588561489388,0.0649650530005
789,blankets,0.130687734879,3.92330676618e-05
790,blankly,-0.0106586156223,0.738430710351
791,blast,0.122837654232,0.000111999752795
792,blasted,0.0603642612726,0.058374844817
793,blaze,0.129383807867,4.68975213502e-05
794,blazed,0.11716093668,0.000230310575848
795,blazing,0.154209408368,1.17200777389e-06
796,bleak,0.0791072005149,0.0130562007958
797,bled,0.016051875727,0.615020484209
798,bleed,0.0279044800482,0.381907535443
799,bleeding,0.0893482166802,0.00503489239444
800,blended,0.0792659507881,0.0128742271289
801,bless,-0.0457859229752,0.151237123046
802,blessed,0.0770808693522,0.0155864499971
803,blessing,0.0549812785828,0.0847426697368
804,blessings,0.120290412592,0.000155380774682
805,blew,0.0166078466043,0.602825581444
806,blind,0.115264664295,0.00029098311171
807,blinded,0.155696565432,9.21220690397e-07
808,blinding,0.193147857447,1.00432707654e-09
809,blindly,0.158803583112,5.5300129321e-07
810,blindness,0.0883653077093,0.00554030496973
811,blinds,-0.0999056207773,0.00170228707841
812,blinked,0.0516537480028,0.105374923
813,blinking,0.0926833300337,0.00361506833624
814,bliss,0.0611329585184,0.0552351757901
815,block,-0.057158087449,0.0731064691092
816,blocked,0.154610723519,1.09852367403e-06
817,blocks,0.0380949825232,0.232514204812
818,blond,0.000325524607889,0.991863051835
819,blonde,-0.116286605558,0.00025664123891
820,blood,0.0583995378923,0.0670772014757
821,bloody,0.10233675829,0.00130653160837
822,bloom,0.0773497506835,0.0152276337925
823,blooming,0.0223916169087,0.482933178244
824,blossom,0.0739859457427,0.0202825166921
825,blossoms,0.0990086739679,0.00187419531567
826,blot,0.0859727151654,0.00696677541798
827,blotted,0.0905039968489,0.00449408127999
828,blouse,-0.00156651042765,0.960857866949
829,blow,0.0554852077789,0.0819238517245
830,blowing,0.121013736211,0.000141678254514
831,blown,0.13892375179,1.22240730241e-05
832,blows,0.116722305652,0.00024318637675
833,blue,0.0878620367479,0.00581639661576
834,bluff,-0.00683888238154,0.830346504667
835,blunder,-0.0300583266119,0.346240148573
836,blunt,0.063413466031,0.0467369701327
837,bluntly,-0.0203287406855,0.524162003466
838,blur,0.127141640609,6.3490107768e-05
839,blurred,0.17680724735,2.36106635246e-08
840,blurted,0.028127868488,0.378106965129
841,blush,-0.0133119107967,0.676630108443
842,blushed,-0.0136193688667,0.669598092449
843,blushing,0.00792342112125,0.803951826489
844,board,0.040752110338,0.201514181965
845,boarded,-0.0396573952861,0.213900404015
846,boarding,0.00403052293405,0.899516324651
847,boards,-0.0505785102124,0.112833683176
848,boast,0.026763445834,0.401682808731
849,boasted,0.0399170164068,0.210914435865
850,boat,0.0388366362508,0.223540155147
851,boats,0.107364429939,0.0007425551333
852,bodies,0.381642445442,1.79686907145e-35
853,bodily,0.134876005236,2.18663878278e-05
854,body,0.0830098213933,0.00918464484794
855,boil,0.0572396513102,0.0726972011296
856,boiled,0.136865073556,1.64647620023e-05
857,boiling,0.132463290862,3.068658906e-05
858,bold,-0.0320238308922,0.315605760223
859,boldly,-0.0109102361933,0.732489444398
860,bolt,-0.1045219779,0.00102506116766
861,bolted,-0.113415621427,0.000364280266427
862,bolts,0.0369143444921,0.247321310009
863,bomb,0.152847190434,1.4583166845e-06
864,bond,0.0701785554808,0.0277125533186
865,bonds,0.0949574472169,0.00286697442173
866,bone,0.178932313775,1.59126115154e-08
867,bones,0.168794737706,1.00169066357e-07
868,bonnet,-0.0295303314564,0.354781445629
869,bony,0.0676693625218,0.0338008016222
870,book,-0.094842316717,0.00290116311
871,books,0.0126251519973,0.692438564325
872,boom,0.0663256919279,0.037507007011
873,booming,0.134831870209,2.20035004292e-05
874,boot,-0.0131285934324,0.680836330693
875,booth,-0.0904793811095,0.00450502900493
876,boots,0.0108601718825,0.733670301282
877,border,0.0689479243887,0.0305691269416
878,bordered,0.0133723148929,0.675246330214
879,borders,0.0721247360889,0.023664309576
880,bore,0.0766543814609,0.0161708307759
881,bored,0.121778725413,0.000128427531328
882,boring,0.0921742752466,0.00380511887742
883,born,0.26552439742,2.43080660568e-17
884,borrow,-0.0820118967471,0.0100623520619
885,borrowed,-0.0677776448124,0.0335162394639
886,bosom,0.0153800427167,0.629899465276
887,boss,-0.00816699841218,0.798053256146
888,bother,-0.0517098649884,0.104996639854
889,bothered,0.0123650902139,0.698460463055
890,bothering,0.019194942982,0.547565672374
891,bottle,-0.176157199473,2.6614362393e-08
892,bottles,-0.0688612760233,0.0307794458805
893,bottom,-0.0471916937155,0.139063308496
894,boughs,0.0728818085469,0.0222338975615
895,bought,-0.16212914655,3.1675742858e-07
896,bounced,0.0809438557499,0.01108362938
897,bouncing,0.0547865570329,0.0858526483875
898,bound,0.110042232669,0.000544183229048
899,boundary,0.11272168855,0.000395987782295
900,bounded,0.0948982986015,0.00288449281405
901,bounding,0.0566397225633,0.0757516950575
902,bounds,0.0622948024141,0.0507573787728
903,bow,0.12435424824,9.18872389205e-05
904,bowed,0.00301774937586,0.92467783347
905,bowing,0.0173023677125,0.587746333201
906,bowl,0.10413801546,0.00107005780813
907,bows,0.13916932422,1.17940953596e-05
908,box,-0.214634661537,1.01956425087e-11
909,boxes,-0.0559456062755,0.0794153700889
910,boy,-0.010249886057,0.748114820191
911,boyhood,0.116876972658,0.000238571132706
912,boyish,0.0128635358435,0.686935620279
913,boys,0.0416349378339,0.191912339998
914,brace,-0.0505724771654,0.112876676064
915,braced,0.0489625646989,0.124817230864
916,brain,0.142983069774,6.71092680995e-06
917,brains,0.120774821772,0.000146073299957
918,branch,0.100790919171,0.00154692432767
919,branches,0.208920487495,3.63065440197e-11
920,brand,-0.0422667572646,0.185249724372
921,brandy,-0.13595847537,1.8746968008e-05
922,brass,-0.0307805066835,0.334771237505
923,brave,0.148902528128,2.71702839877e-06
924,bravely,0.0702050964776,0.0276535675431
925,bravery,0.0670738984611,0.0354027875343
926,breach,0.110981981358,0.000487152510199
927,bread,0.0731608489399,0.0217259423974
928,breadth,0.106244169266,0.000843944384912
929,break,0.0393512333178,0.217460629623
930,breakfast,-0.0899624328579,0.00474058305553
931,breaking,0.0468549299054,0.141908692432
932,breaks,0.0704199697248,0.0271799928323
933,breast,0.0141019914747,0.658618101338
934,breasts,0.174068537018,3.89867640023e-08
935,breath,0.011627655496,0.715638480278
936,breathe,0.0851281573448,0.00754404379309
937,breathed,0.0499327128391,0.117509402492
938,breathing,0.123383722095,0.00010432256139
939,breathless,-0.00134343609543,0.966428229554
940,breathlessly,-0.0106582965783,0.738438253614
941,breaths,0.0985276539234,0.00197281291812
942,bred,0.121200735708,0.000138325312433
943,breed,0.196403019838,5.17490628482e-10
944,breeding,0.0953700587856,0.00274744195668
945,breeze,0.132044544139,3.25263885783e-05
946,bribe,0.018040697766,0.57190967604
947,brick,-0.0802062391226,0.0118416245014
948,bricks,0.0110910864834,0.728229048425
949,bride,0.0238063585497,0.455708011037
950,bridge,0.0360061658954,0.25915121594
951,bridle,0.0429315303115,0.17842569739
952,brief,0.0621660049511,0.0512383096588
953,briefly,0.0750794249297,0.0184987356143
954,bright,0.118536822334,0.000193945505344
955,brightened,0.0509336607552,0.110325428938
956,brighter,0.153583434468,1.29613835711e-06
957,brightest,0.0763504370995,0.016598951148
958,brightly,0.0513195005197,0.107650494509
959,brightness,0.113577769464,0.000357221070342
960,brilliance,0.197102844043,4.48066726649e-10
961,brilliant,0.134266758769,2.38329166616e-05
962,brilliantly,0.104754670753,0.000998649509888
963,brim,-0.0526337605853,0.0989221174544
964,bring,0.0507921902425,0.111319244361
965,bringing,0.123306798526,0.000105373189363
966,brings,-0.0173832826217,0.586000920338
967,brink,0.0706989139827,0.0265756449157
968,brisk,0.0130240051889,0.683240569019
969,briskly,0.0039868997144,0.900598214837
970,british,0.0466215187284,0.143906882064
971,brittle,0.117812831993,0.000212349780096
972,broad,0.108252889568,0.000670307487235
973,broadly,0.107552473547,0.000726686721128
974,broke,0.0915797669589,0.00403851906565
975,broken,0.0675031275483,0.0342416746822
976,bronze,0.0755677917662,0.0177473955836
977,brood,0.114221262131,0.000330446552452
978,brooded,0.0868203056628,0.00642757823919
979,brooding,0.0891975675739,0.00510955182821
980,brook,0.0264859062206,0.406584037907
981,brother,-0.058021977546,0.0688660243097
982,brothers,0.0884766614993,0.00548083575441
983,brought,0.0259694103338,0.415799438747
984,brow,0.0139523912156,0.662013895265
985,brown,-0.0237095353793,0.45754334579
986,brows,-0.0185831341934,0.560405388072
987,bruised,0.142472595766,7.24315688735e-06
988,bruises,0.00777195102917,0.807625542171
989,brush,0.0659464147604,0.0386136500725
990,brushed,0.00859551315117,0.787704243567
991,brushing,0.0276134466127,0.386893923341
992,brutal,0.0696676373593,0.0288693346437
993,brute,0.0801886504886,0.0118602461649
994,bubble,0.148374345938,2.94956634402e-06
995,bubbling,0.0878815515905,0.00580546421592
996,buck,0.0144201542914,0.651419484303
997,bucket,0.026590989979,0.40472412674
998,bud,0.0309142281104,0.33267474292
999,build,0.292617125176,7.03048959997e-21
1000,building,0.0667652274799,0.0362583671703
1001,buildings,0.256789853345,2.77928708383e-16
1002,built,0.233582236246,1.1644677262e-13
1003,bulging,0.089569357051,0.0049270816602
1004,bulk,0.173042544926,4.69498520423e-08
1005,bulky,-0.0237874660893,0.456065802549
1006,bull,0.0579743773714,0.0690942994208
1007,bullet,-0.071251817774,0.0254119344394
1008,bullets,0.0691111662434,0.0301762416706
1009,bully,-0.00228200588039,0.943005528679
1010,bump,0.0669339020384,0.0357886767141
1011,bumped,-0.0635907407543,0.0461250963406
1012,bunch,0.0102575392697,0.747933120624
1013,bundle,-0.0319205682081,0.317169571195
1014,burden,0.169276676781,9.20039368693e-08
1015,bureau,-0.223722998108,1.25509945524e-12
1016,burial,0.0646049784004,0.0427524910638
1017,buried,0.0769553491166,0.0157564822782
1018,burly,-0.0766335113466,0.0161999144252
1019,burn,0.136170987013,1.81864623183e-05
1020,burned,0.10274744466,0.00124872672872
1021,burning,0.126834227494,6.61569318131e-05
1022,burns,0.0218272765207,0.494034466309
1023,burnt,0.0550865342975,0.0841475198553
1024,burst,0.0999397826508,0.00169603543409
1025,bursting,0.0988794593459,0.00190023260503
